# CREATED BY GENE DIAGNOSTICS TOOL on Tue Sep 29 17:23:14 2020
# diag: nrgsummary, run(s): 0006-0007, time window: 0-78.435131(1 steps), species: ions
# original data path: /home/stirkas/Workspace/GENE/genecode/Archives/ImpurityRuns/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  7.8725E+00  8.6272E+00  7.7444E+01  1.9640E+00
  7.9045E+00  8.7521E+00  7.8144E+01  1.9692E+00
  7.9366E+00  8.8961E+00  7.8884E+01  1.9787E+00
  7.9686E+00  9.0022E+00  7.9661E+01  1.9731E+00
  8.0007E+00  9.0451E+00  8.0395E+01  1.9393E+00
  8.0327E+00  9.0790E+00  8.1028E+01  1.8854E+00
  8.0648E+00  9.1616E+00  8.1548E+01  1.8269E+00
  8.0968E+00  9.2840E+00  8.1991E+01  1.7852E+00
  8.1289E+00  9.4059E+00  8.2433E+01  1.7638E+00
  8.1609E+00  9.4889E+00  8.2929E+01  1.7429E+00
  8.1930E+00  9.5270E+00  8.3432E+01  1.7075E+00
  8.2250E+00  9.5415E+00  8.3848E+01  1.6546E+00
  8.2571E+00  9.5766E+00  8.4111E+01  1.5854E+00
  8.2891E+00  9.6617E+00  8.4249E+01  1.5121E+00
  8.3212E+00  9.7680E+00  8.4384E+01  1.4553E+00
  8.3532E+00  9.8322E+00  8.4576E+01  1.4236E+00
  8.3853E+00  9.8466E+00  8.4788E+01  1.3947E+00
  8.4173E+00  9.8691E+00  8.4967E+01  1.3422E+00
  8.4494E+00  9.9183E+00  8.5067E+01  1.2686E+00
  8.4814E+00  9.9498E+00  8.5046E+01  1.1820E+00
  8.5135E+00  9.9306E+00  8.4927E+01  1.0923E+00
  8.5455E+00  9.8824E+00  8.4778E+01  1.0166E+00
  8.5776E+00  9.8506E+00  8.4656E+01  9.8159E-01
  8.6096E+00  9.8585E+00  8.4566E+01  9.7605E-01
  8.6417E+00  9.8993E+00  8.4503E+01  9.7214E-01
  8.6737E+00  9.9408E+00  8.4449E+01  9.5463E-01
  8.7058E+00  9.9393E+00  8.4366E+01  9.1214E-01
  8.7378E+00  9.8844E+00  8.4215E+01  8.4618E-01
  8.7699E+00  9.8185E+00  8.4006E+01  7.8831E-01
  8.8019E+00  9.7920E+00  8.3788E+01  7.6677E-01
  8.8340E+00  9.8135E+00  8.3612E+01  7.8089E-01
  8.8660E+00  9.8485E+00  8.3498E+01  8.0491E-01
  8.8981E+00  9.8552E+00  8.3421E+01  8.1692E-01
  8.9301E+00  9.8193E+00  8.3302E+01  8.1859E-01
  8.9621E+00  9.7615E+00  8.3108E+01  8.1107E-01
  8.9942E+00  9.7181E+00  8.2898E+01  7.9982E-01
  9.0262E+00  9.7021E+00  8.2793E+01  7.9578E-01
  9.0583E+00  9.6867E+00  8.2849E+01  8.0962E-01
  9.0903E+00  9.6414E+00  8.2967E+01  8.3611E-01
  9.1224E+00  9.5827E+00  8.3013E+01  8.5876E-01
  9.1544E+00  9.5619E+00  8.2992E+01  8.6237E-01
  9.1865E+00  9.5960E+00  8.3022E+01  8.5662E-01
  9.2185E+00  9.6509E+00  8.3196E+01  8.5695E-01
  9.2506E+00  9.6844E+00  8.3475E+01  8.6556E-01
  9.2826E+00  9.6936E+00  8.3758E+01  8.7490E-01
  9.3147E+00  9.7059E+00  8.4017E+01  8.8351E-01
  9.3467E+00  9.7244E+00  8.4309E+01  9.0329E-01
  9.3788E+00  9.7341E+00  8.4692E+01  9.3140E-01
  9.4108E+00  9.7322E+00  8.5171E+01  9.4576E-01
  9.4429E+00  9.7242E+00  8.5731E+01  9.4037E-01
  9.4749E+00  9.7342E+00  8.6357E+01  9.4535E-01
  9.5070E+00  9.7779E+00  8.7024E+01  9.6801E-01
  9.5390E+00  9.8332E+00  8.7677E+01  9.8298E-01
  9.5711E+00  9.8759E+00  8.8289E+01  9.7720E-01
  9.6031E+00  9.9006E+00  8.8903E+01  9.7241E-01
  9.6352E+00  9.9140E+00  8.9576E+01  9.7597E-01
  9.6672E+00  9.9180E+00  9.0302E+01  9.8420E-01
  9.6993E+00  9.9117E+00  9.1068E+01  1.0114E+00
  9.7313E+00  9.9362E+00  9.1906E+01  1.0654E+00
  9.7634E+00  1.0048E+01  9.2859E+01  1.1206E+00
  9.7954E+00  1.0234E+01  9.3911E+01  1.1603E+00
  9.8275E+00  1.0420E+01  9.4943E+01  1.1920E+00
  9.8595E+00  1.0536E+01  9.5837E+01  1.2131E+00
  9.8916E+00  1.0581E+01  9.6599E+01  1.2116E+00
  9.9236E+00  1.0607E+01  9.7320E+01  1.1962E+00
  9.9557E+00  1.0640E+01  9.8058E+01  1.1974E+00
  9.9877E+00  1.0674E+01  9.8790E+01  1.2368E+00
  1.0020E+01  1.0711E+01  9.9481E+01  1.2976E+00
  1.0052E+01  1.0759E+01  1.0021E+02  1.3377E+00
  1.0084E+01  1.0862E+01  1.0109E+02  1.3477E+00
  1.0116E+01  1.1033E+01  1.0214E+02  1.3566E+00
  1.0148E+01  1.1210E+01  1.0319E+02  1.3919E+00
  1.0180E+01  1.1329E+01  1.0402E+02  1.4269E+00
  1.0212E+01  1.1373E+01  1.0458E+02  1.4222E+00
  1.0244E+01  1.1355E+01  1.0505E+02  1.3747E+00
