# CREATED BY GENE DIAGNOSTICS TOOL on Mon Jun 29 12:38:02 2020
# diag: nrgsummary, run(s): 0016, time window: 0-349.03173(1 steps), species: protons
# original data path: /global/cscratch1/sd/stirkas/genecode/prob_impITG/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  3.2928E+01 -1.7543E-02 -4.1541E-03 -8.8908E-04
  3.3096E+01 -1.7733E-02 -4.1982E-03 -8.4174E-04
  3.3263E+01 -1.8004E-02 -4.2545E-03 -7.2624E-04
  3.3431E+01 -1.8404E-02 -4.3309E-03 -6.5564E-04
  3.3599E+01 -1.8777E-02 -4.4008E-03 -6.0918E-04
  3.3767E+01 -1.8963E-02 -4.4419E-03 -4.9185E-04
  3.3935E+01 -1.9048E-02 -4.4630E-03 -3.4088E-04
  3.4102E+01 -1.9181E-02 -4.4756E-03 -1.7276E-04
  3.4270E+01 -1.9306E-02 -4.4721E-03  8.1268E-05
  3.4438E+01 -1.9156E-02 -4.4218E-03  3.8145E-04
  3.4606E+01 -1.8735E-02 -4.3273E-03  6.0048E-04
  3.4773E+01 -1.8217E-02 -4.2167E-03  6.7232E-04
  3.4941E+01 -1.7713E-02 -4.1163E-03  6.0854E-04
  3.5109E+01 -1.7315E-02 -4.0430E-03  5.5466E-04
  3.5277E+01 -1.7206E-02 -4.0236E-03  5.7437E-04
  3.5444E+01 -1.7328E-02 -4.0449E-03  6.1038E-04
  3.5612E+01 -1.7456E-02 -4.0708E-03  5.8127E-04
  3.5780E+01 -1.7462E-02 -4.0755E-03  5.0346E-04
  3.5949E+01 -1.7410E-02 -4.0666E-03  4.9170E-04
  3.6125E+01 -1.7394E-02 -4.0620E-03  5.3997E-04
  3.6301E+01 -1.7451E-02 -4.0621E-03  5.2169E-04
  3.6477E+01 -1.7521E-02 -4.0573E-03  4.3516E-04
  3.6653E+01 -1.7518E-02 -4.0365E-03  3.4663E-04
  3.6829E+01 -1.7318E-02 -3.9817E-03  2.9196E-04
  3.7006E+01 -1.6939E-02 -3.8919E-03  2.5205E-04
  3.7182E+01 -1.6491E-02 -3.7886E-03  2.3662E-04
  3.7358E+01 -1.6171E-02 -3.7064E-03  2.1389E-04
  3.7534E+01 -1.5961E-02 -3.6379E-03  1.8652E-04
  3.7710E+01 -1.5729E-02 -3.5656E-03  2.3632E-04
  3.7886E+01 -1.5464E-02 -3.4908E-03  3.9683E-04
  3.8063E+01 -1.5148E-02 -3.4151E-03  5.9838E-04
  3.8239E+01 -1.4641E-02 -3.3163E-03  7.9209E-04
  3.8415E+01 -1.4147E-02 -3.2201E-03  9.5422E-04
  3.8591E+01 -1.3868E-02 -3.1612E-03  1.0751E-03
  3.8767E+01 -1.3724E-02 -3.1329E-03  1.1504E-03
  3.8943E+01 -1.3547E-02 -3.1022E-03  1.2553E-03
  3.9119E+01 -1.3308E-02 -3.0571E-03  1.4249E-03
  3.9296E+01 -1.3077E-02 -3.0106E-03  1.6168E-03
  3.9472E+01 -1.2944E-02 -2.9774E-03  1.7628E-03
  3.9648E+01 -1.2876E-02 -2.9572E-03  1.8253E-03
  3.9824E+01 -1.2792E-02 -2.9355E-03  1.7826E-03
  4.0000E+01 -1.2655E-02 -2.9062E-03  1.6683E-03
  4.0176E+01 -1.2566E-02 -2.8946E-03  1.5604E-03
  4.0353E+01 -1.2717E-02 -2.9298E-03  1.4855E-03
  4.0529E+01 -1.3179E-02 -3.0104E-03  1.4250E-03
  4.0705E+01 -1.3776E-02 -3.1094E-03  1.3108E-03
  4.0881E+01 -1.4274E-02 -3.2027E-03  1.1431E-03
  4.1057E+01 -1.4605E-02 -3.2712E-03  9.9664E-04
  4.1233E+01 -1.4703E-02 -3.2941E-03  8.4905E-04
  4.1410E+01 -1.4592E-02 -3.2739E-03  7.0042E-04
  4.1586E+01 -1.4428E-02 -3.2374E-03  6.1467E-04
  4.1762E+01 -1.4341E-02 -3.2181E-03  5.6960E-04
  4.1938E+01 -1.4272E-02 -3.2137E-03  4.7824E-04
  4.2117E+01 -1.4156E-02 -3.2084E-03  3.7319E-04
  4.2302E+01 -1.4141E-02 -3.2204E-03  3.1311E-04
  4.2487E+01 -1.4202E-02 -3.2343E-03  3.5372E-04
  4.2672E+01 -1.4140E-02 -3.2138E-03  4.2119E-04
  4.2857E+01 -1.3905E-02 -3.1539E-03  4.5711E-04
  4.3042E+01 -1.3640E-02 -3.0896E-03  4.9228E-04
  4.3227E+01 -1.3465E-02 -3.0521E-03  5.6832E-04
  4.3412E+01 -1.3408E-02 -3.0459E-03  6.6857E-04
  4.3597E+01 -1.3609E-02 -3.0841E-03  7.3492E-04
  4.3781E+01 -1.4096E-02 -3.1746E-03  7.8971E-04
  4.3966E+01 -1.4679E-02 -3.2976E-03  8.8791E-04
  4.4151E+01 -1.5129E-02 -3.4071E-03  9.6878E-04
  4.4336E+01 -1.5343E-02 -3.4759E-03  1.0337E-03
  4.4521E+01 -1.5439E-02 -3.5237E-03  1.0721E-03
  4.4706E+01 -1.5634E-02 -3.5852E-03  1.0317E-03
  4.4891E+01 -1.6008E-02 -3.6753E-03  9.7169E-04
  4.5076E+01 -1.6560E-02 -3.7918E-03  9.5338E-04
  4.5261E+01 -1.7272E-02 -3.9287E-03  9.6476E-04
  4.5446E+01 -1.8132E-02 -4.0836E-03  1.0231E-03
  4.5631E+01 -1.8830E-02 -4.2073E-03  1.0877E-03
  4.5816E+01 -1.9073E-02 -4.2553E-03  1.0935E-03
  4.6001E+01 -1.9042E-02 -4.2687E-03  9.9328E-04
  4.6186E+01 -1.9144E-02 -4.3057E-03  8.1597E-04
  4.6371E+01 -1.9427E-02 -4.3716E-03  6.6434E-04
  4.6556E+01 -1.9473E-02 -4.3909E-03  5.8201E-04
  4.6741E+01 -1.9129E-02 -4.3316E-03  5.4302E-04
  4.6926E+01 -1.8795E-02 -4.2605E-03  5.4165E-04
  4.7111E+01 -1.8810E-02 -4.2466E-03  5.7120E-04
  4.7296E+01 -1.9037E-02 -4.2793E-03  5.6184E-04
  4.7481E+01 -1.9151E-02 -4.3118E-03  5.3215E-04
  4.7666E+01 -1.9223E-02 -4.3458E-03  5.3201E-04
  4.7851E+01 -1.9578E-02 -4.4197E-03  4.9656E-04
  4.8036E+01 -2.0043E-02 -4.5083E-03  3.9787E-04
  4.8221E+01 -2.0391E-02 -4.5861E-03  2.8001E-04
  4.8406E+01 -2.0652E-02 -4.6539E-03  1.5287E-04
  4.8591E+01 -2.0917E-02 -4.7119E-03  1.5615E-05
  4.8776E+01 -2.1072E-02 -4.7403E-03 -1.1472E-04
  4.8961E+01 -2.1103E-02 -4.7422E-03 -1.6458E-04
  4.9146E+01 -2.1104E-02 -4.7435E-03 -1.2444E-04
  4.9330E+01 -2.1255E-02 -4.7819E-03 -8.2673E-05
  4.9515E+01 -2.1413E-02 -4.8280E-03 -1.2170E-04
  4.9700E+01 -2.1463E-02 -4.8496E-03 -1.9195E-04
  4.9885E+01 -2.1531E-02 -4.8586E-03 -2.1224E-04
  5.0070E+01 -2.1705E-02 -4.8807E-03 -1.2949E-04
  5.0255E+01 -2.1887E-02 -4.9125E-03  4.5550E-06
  5.0440E+01 -2.2065E-02 -4.9576E-03  6.9805E-05
  5.0625E+01 -2.2334E-02 -5.0347E-03  2.8955E-05
  5.0810E+01 -2.2758E-02 -5.1359E-03 -7.9588E-05
  5.0995E+01 -2.3138E-02 -5.2109E-03 -2.5808E-04
  5.1180E+01 -2.3291E-02 -5.2276E-03 -5.0269E-04
  5.1365E+01 -2.3201E-02 -5.1978E-03 -6.7102E-04
  5.1550E+01 -2.3035E-02 -5.1560E-03 -6.6754E-04
  5.1735E+01 -2.2905E-02 -5.1283E-03 -5.1715E-04
  5.1920E+01 -2.2864E-02 -5.1216E-03 -3.7327E-04
  5.2105E+01 -2.2691E-02 -5.1005E-03 -3.5176E-04
  5.2290E+01 -2.2328E-02 -5.0451E-03 -3.4210E-04
  5.2475E+01 -2.1932E-02 -4.9746E-03 -2.0241E-04
  5.2660E+01 -2.1818E-02 -4.9452E-03 -2.2609E-05
  5.2845E+01 -2.2295E-02 -5.0066E-03  3.3039E-05
  5.3030E+01 -2.3119E-02 -5.1280E-03 -3.1770E-05
  5.3215E+01 -2.3656E-02 -5.2228E-03 -9.1992E-05
  5.3400E+01 -2.3763E-02 -5.2553E-03 -1.6604E-04
  5.3585E+01 -2.3658E-02 -5.2435E-03 -3.1293E-04
  5.3770E+01 -2.3295E-02 -5.1783E-03 -4.6342E-04
  5.3955E+01 -2.2772E-02 -5.0813E-03 -5.8475E-04
  5.4140E+01 -2.2215E-02 -4.9806E-03 -7.0909E-04
  5.4325E+01 -2.1747E-02 -4.8961E-03 -8.3235E-04
  5.4510E+01 -2.1518E-02 -4.8378E-03 -9.2691E-04
  5.4694E+01 -2.1535E-02 -4.8188E-03 -1.0139E-03
  5.4879E+01 -2.1526E-02 -4.8138E-03 -1.1144E-03
  5.5064E+01 -2.1573E-02 -4.8293E-03 -1.2468E-03
  5.5249E+01 -2.1694E-02 -4.8669E-03 -1.4313E-03
  5.5434E+01 -2.1785E-02 -4.8995E-03 -1.6230E-03
  5.5619E+01 -2.1844E-02 -4.9150E-03 -1.7209E-03
  5.5804E+01 -2.2032E-02 -4.9495E-03 -1.6755E-03
  5.5989E+01 -2.2400E-02 -5.0167E-03 -1.5454E-03
  5.6174E+01 -2.2814E-02 -5.0951E-03 -1.3513E-03
  5.6357E+01 -2.2983E-02 -5.1270E-03 -1.1108E-03
  5.6533E+01 -2.2740E-02 -5.0848E-03 -8.3281E-04
  5.6708E+01 -2.2317E-02 -5.0122E-03 -5.6133E-04
  5.6883E+01 -2.1911E-02 -4.9419E-03 -3.8998E-04
  5.7058E+01 -2.1688E-02 -4.8962E-03 -3.4722E-04
  5.7234E+01 -2.1737E-02 -4.9064E-03 -3.9153E-04
  5.7409E+01 -2.1896E-02 -4.9676E-03 -4.3322E-04
  5.7584E+01 -2.2132E-02 -5.0511E-03 -4.5231E-04
  5.7760E+01 -2.2395E-02 -5.1285E-03 -4.1649E-04
  5.7935E+01 -2.2697E-02 -5.1969E-03 -3.3343E-04
  5.8110E+01 -2.2922E-02 -5.2517E-03 -2.0245E-04
  5.8286E+01 -2.3150E-02 -5.3134E-03  3.0560E-05
  5.8461E+01 -2.3569E-02 -5.4211E-03  3.5034E-04
  5.8636E+01 -2.4171E-02 -5.5618E-03  5.4287E-04
  5.8812E+01 -2.4815E-02 -5.7071E-03  6.1410E-04
  5.8987E+01 -2.5339E-02 -5.8316E-03  7.1705E-04
  5.9162E+01 -2.5536E-02 -5.8877E-03  8.7246E-04
  5.9328E+01 -2.5655E-02 -5.9131E-03  9.6551E-04
  5.9494E+01 -2.6051E-02 -5.9815E-03  1.0499E-03
  5.9661E+01 -2.6808E-02 -6.1097E-03  1.2832E-03
  5.9827E+01 -2.7503E-02 -6.2329E-03  1.5251E-03
  5.9993E+01 -2.7572E-02 -6.2530E-03  1.6020E-03
  6.0159E+01 -2.7324E-02 -6.2126E-03  1.5766E-03
  6.0325E+01 -2.6997E-02 -6.1504E-03  1.4899E-03
  6.0491E+01 -2.6727E-02 -6.0889E-03  1.3455E-03
  6.0648E+01 -2.6709E-02 -6.0810E-03  1.2409E-03
  6.0805E+01 -2.6784E-02 -6.1046E-03  1.2079E-03
  6.0963E+01 -2.6856E-02 -6.1248E-03  1.2504E-03
  6.1120E+01 -2.7021E-02 -6.1417E-03  1.2230E-03
  6.1277E+01 -2.7174E-02 -6.1446E-03  1.0812E-03
  6.1434E+01 -2.6828E-02 -6.0706E-03  8.6659E-04
  6.1592E+01 -2.6076E-02 -5.9270E-03  5.4282E-04
  6.1749E+01 -2.5634E-02 -5.8290E-03  2.1388E-04
  6.1906E+01 -2.5689E-02 -5.8160E-03  8.1407E-05
  6.2063E+01 -2.5684E-02 -5.8023E-03  9.3068E-05
  6.2221E+01 -2.5514E-02 -5.7678E-03  3.0939E-05
  6.2378E+01 -2.5459E-02 -5.7391E-03 -1.2520E-04
  6.2535E+01 -2.5669E-02 -5.7440E-03 -2.9197E-04
  6.2692E+01 -2.5868E-02 -5.7454E-03 -4.1357E-04
  6.2849E+01 -2.5801E-02 -5.7081E-03 -4.9158E-04
  6.3007E+01 -2.5523E-02 -5.6504E-03 -4.7594E-04
  6.3164E+01 -2.5282E-02 -5.6015E-03 -3.9183E-04
  6.3321E+01 -2.4921E-02 -5.5377E-03 -2.7678E-04
  6.3478E+01 -2.4556E-02 -5.4802E-03 -1.2251E-04
  6.3636E+01 -2.4574E-02 -5.4865E-03  4.1548E-05
  6.3793E+01 -2.4823E-02 -5.5322E-03  1.5334E-04
  6.3950E+01 -2.4883E-02 -5.5490E-03  1.6456E-04
  6.4107E+01 -2.4507E-02 -5.4920E-03  1.0384E-04
  6.4272E+01 -2.3848E-02 -5.3765E-03  1.0765E-04
  6.4437E+01 -2.3264E-02 -5.2687E-03  2.6068E-04
  6.4603E+01 -2.2769E-02 -5.1886E-03  4.0185E-04
  6.4768E+01 -2.2406E-02 -5.1312E-03  3.6631E-04
  6.4933E+01 -2.2465E-02 -5.1368E-03  1.7161E-04
  6.5098E+01 -2.2624E-02 -5.1578E-03 -3.3344E-05
  6.5263E+01 -2.2679E-02 -5.1539E-03 -1.5090E-04
  6.5428E+01 -2.2652E-02 -5.1260E-03 -3.0720E-04
  6.5593E+01 -2.2293E-02 -5.0299E-03 -5.3075E-04
  6.5758E+01 -2.1890E-02 -4.9163E-03 -6.1501E-04
  6.5923E+01 -2.1786E-02 -4.8571E-03 -5.2289E-04
  6.6088E+01 -2.1681E-02 -4.8177E-03 -4.9505E-04
  6.6253E+01 -2.1121E-02 -4.7215E-03 -6.6267E-04
  6.6418E+01 -2.0288E-02 -4.5662E-03 -8.7417E-04
  6.6584E+01 -1.9427E-02 -4.3839E-03 -1.0806E-03
  6.6749E+01 -1.8566E-02 -4.2097E-03 -1.2911E-03
  6.6914E+01 -1.7938E-02 -4.0871E-03 -1.4022E-03
  6.7079E+01 -1.7541E-02 -4.0002E-03 -1.3587E-03
  6.7247E+01 -1.7022E-02 -3.8864E-03 -1.3013E-03
  6.7421E+01 -1.6616E-02 -3.7807E-03 -1.4121E-03
  6.7594E+01 -1.6579E-02 -3.7401E-03 -1.6500E-03
  6.7767E+01 -1.6577E-02 -3.7200E-03 -1.8176E-03
  6.7941E+01 -1.6332E-02 -3.6737E-03 -1.7354E-03
  6.8114E+01 -1.6074E-02 -3.6330E-03 -1.4375E-03
  6.8287E+01 -1.5954E-02 -3.6113E-03 -1.1590E-03
  6.8461E+01 -1.5855E-02 -3.5840E-03 -9.6792E-04
  6.8634E+01 -1.5811E-02 -3.5682E-03 -7.4842E-04
  6.8807E+01 -1.5886E-02 -3.5763E-03 -4.7851E-04
  6.8981E+01 -1.5926E-02 -3.5920E-03 -1.9616E-04
  6.9154E+01 -1.5845E-02 -3.6066E-03  2.0462E-05
  6.9327E+01 -1.5703E-02 -3.6055E-03  7.2150E-05
  6.9501E+01 -1.5672E-02 -3.6010E-03  5.0834E-05
  6.9674E+01 -1.5647E-02 -3.5757E-03  6.8149E-05
  6.9847E+01 -1.5546E-02 -3.5239E-03  6.7741E-05
  7.0021E+01 -1.5343E-02 -3.4468E-03  4.8393E-05
