# CREATED BY GENE DIAGNOSTICS TOOL on Tue Sep 29 17:24:32 2020
# diag: nrgsummary, run(s): 0012-0013, time window: 0-93.852218(1 steps), species: electrons
# original data path: /home/stirkas/Workspace/GENE/genecode/Archives/ImpurityRuns/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  1.2018E+01  1.2918E+01  1.1038E+01 -3.7196E-03
  1.2050E+01  1.2892E+01  1.1093E+01 -4.1762E-03
  1.2082E+01  1.2906E+01  1.1215E+01 -3.7990E-03
  1.2114E+01  1.2926E+01  1.1326E+01 -2.6807E-03
  1.2146E+01  1.2876E+01  1.1304E+01 -1.5796E-03
  1.2178E+01  1.2723E+01  1.1125E+01 -7.3660E-04
  1.2211E+01  1.2512E+01  1.0863E+01 -5.3100E-05
  1.2243E+01  1.2307E+01  1.0615E+01  3.9740E-04
  1.2275E+01  1.2146E+01  1.0449E+01  6.4930E-04
  1.2307E+01  1.2061E+01  1.0404E+01  4.4520E-04
  1.2339E+01  1.2022E+01  1.0419E+01 -1.1090E-04
  1.2372E+01  1.1945E+01  1.0370E+01 -1.7950E-04
  1.2404E+01  1.1800E+01  1.0207E+01  2.6910E-04
  1.2436E+01  1.1620E+01  9.9875E+00  5.3350E-04
  1.2468E+01  1.1452E+01  9.7999E+00  4.9600E-04
  1.2500E+01  1.1329E+01  9.7033E+00  4.6970E-04
  1.2532E+01  1.1281E+01  9.7375E+00  7.8610E-04
  1.2565E+01  1.1273E+01  9.8187E+00  1.4793E-03
  1.2597E+01  1.1221E+01  9.7943E+00  1.8297E-03
  1.2629E+01  1.1113E+01  9.6477E+00  1.5420E-03
  1.2661E+01  1.1004E+01  9.4932E+00  9.9300E-04
  1.2693E+01  1.0920E+01  9.4003E+00  1.4800E-04
  1.2725E+01  1.0816E+01  9.2917E+00 -9.7400E-04
  1.2758E+01  1.0664E+01  9.1118E+00 -2.0764E-03
  1.2790E+01  1.0508E+01  8.9290E+00 -2.6418E-03
  1.2822E+01  1.0380E+01  8.7837E+00 -2.6516E-03
  1.2854E+01  1.0276E+01  8.6694E+00 -2.6609E-03
  1.2886E+01  1.0164E+01  8.5509E+00 -2.5070E-03
  1.2918E+01  1.0034E+01  8.4096E+00 -1.8055E-03
  1.2951E+01  9.9054E+00  8.2802E+00 -8.3980E-04
  1.2983E+01  9.8231E+00  8.2322E+00 -8.0300E-05
  1.3015E+01  9.8197E+00  8.3063E+00  1.6940E-04
  1.3047E+01  9.8562E+00  8.4267E+00  1.9040E-04
  1.3079E+01  9.8317E+00  8.4207E+00  1.9860E-04
  1.3111E+01  9.6916E+00  8.2086E+00  1.7690E-04
  1.3144E+01  9.5174E+00  7.9411E+00  4.7720E-04
  1.3176E+01  9.4408E+00  7.8244E+00  1.2020E-03
  1.3208E+01  9.4922E+00  7.8885E+00  1.6609E-03
  1.3240E+01  9.5961E+00  8.0303E+00  1.6582E-03
