# CREATED BY GENE DIAGNOSTICS TOOL on Fri Jun 12 13:27:45 2020
# diag: nrgsummary, run(s): 0012-0013, time window: 0-97.863777(1 steps), species: argon
# original data path: /global/cscratch1/sd/stirkas/genecode/prob_impITG/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  6.7056E+00 -6.2937E-03 -1.5542E-03  3.7553E-03
  6.7395E+00 -6.3869E-03 -1.5776E-03  3.8623E-03
  6.7734E+00 -6.4945E-03 -1.6044E-03  3.9001E-03
  6.8059E+00 -6.6145E-03 -1.6342E-03  3.8395E-03
  6.8381E+00 -6.7397E-03 -1.6651E-03  3.7396E-03
  6.8702E+00 -6.8570E-03 -1.6942E-03  3.6350E-03
  6.9024E+00 -6.9582E-03 -1.7197E-03  3.5642E-03
  6.9346E+00 -7.0487E-03 -1.7425E-03  3.5622E-03
  6.9667E+00 -7.1423E-03 -1.7663E-03  3.6114E-03
  6.9989E+00 -7.2472E-03 -1.7930E-03  3.6932E-03
  7.0311E+00 -7.3560E-03 -1.8210E-03  3.7374E-03
  7.0633E+00 -7.4609E-03 -1.8480E-03  3.6954E-03
  7.0954E+00 -7.5576E-03 -1.8731E-03  3.6235E-03
  7.1276E+00 -7.6483E-03 -1.8969E-03  3.5462E-03
  7.1598E+00 -7.7400E-03 -1.9210E-03  3.4984E-03
  7.1919E+00 -7.8391E-03 -1.9467E-03  3.4431E-03
  7.2241E+00 -7.9458E-03 -1.9743E-03  3.3789E-03
  7.2563E+00 -8.0556E-03 -2.0026E-03  3.3071E-03
  7.2885E+00 -8.1660E-03 -2.0314E-03  3.2386E-03
  7.3206E+00 -8.2764E-03 -2.0604E-03  3.1582E-03
  7.3528E+00 -8.3831E-03 -2.0888E-03  3.0303E-03
  7.3850E+00 -8.4801E-03 -2.1147E-03  2.8462E-03
  7.4171E+00 -8.5655E-03 -2.1380E-03  2.6522E-03
  7.4493E+00 -8.6493E-03 -2.1608E-03  2.5318E-03
  7.4815E+00 -8.7408E-03 -2.1852E-03  2.4948E-03
  7.5137E+00 -8.8430E-03 -2.2119E-03  2.4321E-03
  7.5458E+00 -8.9573E-03 -2.2419E-03  2.2977E-03
  7.5780E+00 -9.0794E-03 -2.2738E-03  2.0723E-03
  7.6102E+00 -9.1951E-03 -2.3040E-03  1.7937E-03
  7.6423E+00 -9.2882E-03 -2.3289E-03  1.5104E-03
  7.6745E+00 -9.3622E-03 -2.3493E-03  1.2131E-03
  7.7067E+00 -9.4403E-03 -2.3709E-03  8.8639E-04
  7.7389E+00 -9.5461E-03 -2.3985E-03  5.0959E-04
  7.7710E+00 -9.6796E-03 -2.4320E-03  5.5124E-05
  7.8032E+00 -9.8063E-03 -2.4634E-03 -3.7010E-04
  7.8354E+00 -9.8978E-03 -2.4866E-03 -6.6864E-04
  7.8675E+00 -9.9709E-03 -2.5054E-03 -8.3269E-04
  7.8997E+00 -1.0061E-02 -2.5284E-03 -1.1284E-03
  7.9319E+00 -1.0180E-02 -2.5591E-03 -1.7693E-03
  7.9641E+00 -1.0307E-02 -2.5917E-03 -2.5861E-03
  7.9962E+00 -1.0405E-02 -2.6170E-03 -3.2380E-03
  8.0284E+00 -1.0453E-02 -2.6302E-03 -3.5436E-03
  8.0606E+00 -1.0474E-02 -2.6368E-03 -3.6558E-03
  8.0927E+00 -1.0528E-02 -2.6513E-03 -3.9533E-03
  8.1249E+00 -1.0637E-02 -2.6791E-03 -4.5248E-03
  8.1571E+00 -1.0756E-02 -2.7092E-03 -5.2478E-03
  8.1893E+00 -1.0831E-02 -2.7285E-03 -5.9446E-03
  8.2214E+00 -1.0860E-02 -2.7358E-03 -6.4815E-03
  8.2536E+00 -1.0873E-02 -2.7387E-03 -6.8673E-03
  8.2858E+00 -1.0894E-02 -2.7437E-03 -7.1815E-03
  8.3179E+00 -1.0929E-02 -2.7528E-03 -7.5870E-03
  8.3501E+00 -1.0973E-02 -2.7644E-03 -8.1678E-03
  8.3823E+00 -1.1015E-02 -2.7754E-03 -8.8661E-03
  8.4145E+00 -1.1041E-02 -2.7816E-03 -9.6131E-03
  8.4466E+00 -1.1047E-02 -2.7818E-03 -1.0312E-02
  8.4788E+00 -1.1053E-02 -2.7820E-03 -1.0797E-02
  8.5110E+00 -1.1068E-02 -2.7852E-03 -1.0951E-02
  8.5431E+00 -1.1075E-02 -2.7870E-03 -1.0908E-02
  8.5753E+00 -1.1055E-02 -2.7820E-03 -1.0921E-02
  8.6075E+00 -1.1027E-02 -2.7746E-03 -1.1102E-02
  8.6397E+00 -1.1018E-02 -2.7720E-03 -1.1541E-02
  8.6718E+00 -1.1022E-02 -2.7729E-03 -1.2122E-02
  8.7040E+00 -1.1008E-02 -2.7696E-03 -1.2568E-02
  8.7362E+00 -1.0963E-02 -2.7583E-03 -1.2730E-02
  8.7683E+00 -1.0904E-02 -2.7427E-03 -1.2746E-02
  8.8005E+00 -1.0867E-02 -2.7324E-03 -1.2902E-02
  8.8327E+00 -1.0873E-02 -2.7333E-03 -1.3289E-02
  8.8648E+00 -1.0899E-02 -2.7403E-03 -1.3725E-02
  8.8970E+00 -1.0909E-02 -2.7431E-03 -1.3964E-02
  8.9292E+00 -1.0881E-02 -2.7359E-03 -1.3793E-02
  8.9614E+00 -1.0841E-02 -2.7265E-03 -1.3216E-02
  8.9935E+00 -1.0828E-02 -2.7244E-03 -1.2590E-02
  9.0257E+00 -1.0846E-02 -2.7298E-03 -1.2260E-02
  9.0579E+00 -1.0869E-02 -2.7355E-03 -1.2199E-02
  9.0900E+00 -1.0881E-02 -2.7370E-03 -1.1989E-02
  9.1222E+00 -1.0892E-02 -2.7383E-03 -1.1354E-02
  9.1544E+00 -1.0938E-02 -2.7485E-03 -1.0423E-02
  9.1866E+00 -1.1024E-02 -2.7686E-03 -9.5491E-03
