# CREATED BY GENE DIAGNOSTICS TOOL on Tue Sep 29 17:23:34 2020
# diag: nrgsummary, run(s): 0008-0009, time window: 0-93.426872(1 steps), species: ions
# original data path: /home/stirkas/Workspace/GENE/genecode/Archives/ImpurityRuns/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  6.3576E+00  3.1343E+00  2.9410E+01  8.5494E-01
  6.3917E+00  3.2059E+00  3.0052E+01  8.7634E-01
  6.4257E+00  3.2792E+00  3.0705E+01  8.9827E-01
  6.4597E+00  3.3540E+00  3.1370E+01  9.2025E-01
  6.4937E+00  3.4296E+00  3.2045E+01  9.4219E-01
  6.5277E+00  3.5053E+00  3.2731E+01  9.6371E-01
  6.5617E+00  3.5814E+00  3.3423E+01  9.8565E-01
  6.5957E+00  3.6593E+00  3.4124E+01  1.0077E+00
  6.6297E+00  3.7394E+00  3.4835E+01  1.0307E+00
  6.6637E+00  3.8216E+00  3.5555E+01  1.0540E+00
  6.6977E+00  3.9049E+00  3.6281E+01  1.0782E+00
  6.7317E+00  3.9879E+00  3.7017E+01  1.1023E+00
  6.7658E+00  4.0712E+00  3.7765E+01  1.1261E+00
  6.7998E+00  4.1558E+00  3.8525E+01  1.1499E+00
  6.8338E+00  4.2430E+00  3.9298E+01  1.1727E+00
  6.8678E+00  4.3319E+00  4.0077E+01  1.1967E+00
  6.9018E+00  4.4226E+00  4.0864E+01  1.2210E+00
  6.9358E+00  4.5146E+00  4.1659E+01  1.2458E+00
  6.9698E+00  4.6088E+00  4.2467E+01  1.2713E+00
  7.0038E+00  4.7056E+00  4.3291E+01  1.2955E+00
  7.0378E+00  4.8027E+00  4.4123E+01  1.3204E+00
  7.0718E+00  4.9003E+00  4.4962E+01  1.3450E+00
  7.1058E+00  4.9990E+00  4.5805E+01  1.3702E+00
  7.1388E+00  5.0961E+00  4.6633E+01  1.3948E+00
  7.1711E+00  5.1923E+00  4.7454E+01  1.4183E+00
  7.2034E+00  5.2899E+00  4.8288E+01  1.4415E+00
  7.2357E+00  5.3905E+00  4.9135E+01  1.4638E+00
  7.2680E+00  5.4943E+00  4.9991E+01  1.4863E+00
  7.3003E+00  5.6001E+00  5.0854E+01  1.5091E+00
  7.3326E+00  5.7063E+00  5.1724E+01  1.5324E+00
  7.3650E+00  5.8127E+00  5.2603E+01  1.5553E+00
  7.3973E+00  5.9186E+00  5.3490E+01  1.5776E+00
  7.4296E+00  6.0237E+00  5.4382E+01  1.5991E+00
  7.4619E+00  6.1297E+00  5.5279E+01  1.6185E+00
  7.4942E+00  6.2385E+00  5.6187E+01  1.6370E+00
  7.5265E+00  6.3513E+00  5.7106E+01  1.6545E+00
  7.5588E+00  6.4656E+00  5.8033E+01  1.6726E+00
  7.5911E+00  6.5784E+00  5.8959E+01  1.6915E+00
  7.6234E+00  6.6894E+00  5.9885E+01  1.7107E+00
  7.6557E+00  6.8003E+00  6.0815E+01  1.7287E+00
