# CREATED BY GENE DIAGNOSTICS TOOL on Tue Sep 29 20:50:30 2020
# diag: nrgsummary, run(s): 0016, time window: 0-349.03173(1 steps), species: ions
# original data path: /home/stirkas/Workspace/GENE/genecode/Archives/ImpurityRuns/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  4.9146E+01  2.1104E-02  5.2314E+01 -4.1011E-01
  4.9330E+01  2.1255E-02  5.2384E+01 -5.0815E-01
  4.9515E+01  2.1413E-02  5.2421E+01 -6.5392E-01
  4.9700E+01  2.1463E-02  5.2460E+01 -8.4525E-01
  4.9885E+01  2.1531E-02  5.2545E+01 -1.0163E+00
  5.0070E+01  2.1705E-02  5.2695E+01 -1.1250E+00
  5.0255E+01  2.1887E-02  5.2893E+01 -1.1931E+00
  5.0440E+01  2.2065E-02  5.3119E+01 -1.2664E+00
  5.0625E+01  2.2334E-02  5.3337E+01 -1.3450E+00
  5.0810E+01  2.2758E-02  5.3531E+01 -1.3965E+00
  5.0995E+01  2.3138E-02  5.3737E+01 -1.4278E+00
  5.1180E+01  2.3291E-02  5.3959E+01 -1.4643E+00
  5.1365E+01  2.3201E-02  5.4177E+01 -1.4907E+00
  5.1550E+01  2.3035E-02  5.4385E+01 -1.4820E+00
  5.1735E+01  2.2905E-02  5.4572E+01 -1.4433E+00
  5.1920E+01  2.2864E-02  5.4725E+01 -1.3905E+00
  5.2105E+01  2.2691E-02  5.4870E+01 -1.2840E+00
  5.2290E+01  2.2328E-02  5.5057E+01 -1.0709E+00
  5.2475E+01  2.1932E-02  5.5247E+01 -7.6372E-01
  5.2660E+01  2.1818E-02  5.5376E+01 -4.6433E-01
  5.2845E+01  2.2295E-02  5.5405E+01 -2.7562E-01
  5.3030E+01  2.3119E-02  5.5323E+01 -2.2772E-01
  5.3215E+01  2.3656E-02  5.5101E+01 -2.7310E-01
  5.3400E+01  2.3763E-02  5.4778E+01 -3.2951E-01
  5.3585E+01  2.3658E-02  5.4422E+01 -3.3001E-01
  5.3770E+01  2.3295E-02  5.4090E+01 -2.8378E-01
  5.3955E+01  2.2772E-02  5.3809E+01 -2.7922E-01
  5.4140E+01  2.2215E-02  5.3569E+01 -3.8404E-01
  5.4325E+01  2.1747E-02  5.3402E+01 -5.4040E-01
  5.4510E+01  2.1518E-02  5.3340E+01 -6.4170E-01
  5.4694E+01  2.1535E-02  5.3344E+01 -6.8412E-01
  5.4879E+01  2.1526E-02  5.3413E+01 -7.1811E-01
  5.5064E+01  2.1573E-02  5.3571E+01 -7.9026E-01
  5.5249E+01  2.1694E-02  5.3832E+01 -9.2331E-01
  5.5434E+01  2.1785E-02  5.4201E+01 -1.1202E+00
  5.5619E+01  2.1844E-02  5.4650E+01 -1.3441E+00
  5.5804E+01  2.2032E-02  5.5158E+01 -1.5116E+00
  5.5989E+01  2.2400E-02  5.5718E+01 -1.6045E+00
  5.6174E+01  2.2814E-02  5.6312E+01 -1.6126E+00
  5.6357E+01  2.2983E-02  5.6925E+01 -1.5151E+00
  5.6533E+01  2.2740E-02  5.7544E+01 -1.3229E+00
  5.6708E+01  2.2317E-02  5.8189E+01 -1.1029E+00
  5.6883E+01  2.1911E-02  5.8802E+01 -9.6143E-01
  5.7058E+01  2.1688E-02  5.9345E+01 -9.1340E-01
  5.7234E+01  2.1737E-02  5.9812E+01 -8.9817E-01
  5.7409E+01  2.1896E-02  6.0250E+01 -8.2863E-01
  5.7584E+01  2.2132E-02  6.0727E+01 -6.8374E-01
  5.7760E+01  2.2395E-02  6.1291E+01 -5.1166E-01
  5.7935E+01  2.2697E-02  6.1996E+01 -3.5407E-01
  5.8110E+01  2.2922E-02  6.2880E+01 -2.0650E-01
  5.8286E+01  2.3150E-02  6.3904E+01 -1.5567E-02
  5.8461E+01  2.3569E-02  6.4979E+01  2.6604E-01
  5.8636E+01  2.4171E-02  6.6024E+01  5.8004E-01
  5.8812E+01  2.4815E-02  6.6991E+01  8.6286E-01
  5.8987E+01  2.5339E-02  6.7865E+01  1.1177E+00
  5.9162E+01  2.5536E-02  6.8695E+01  1.3872E+00
  5.9328E+01  2.5655E-02  6.9485E+01  1.6395E+00
  5.9494E+01  2.6051E-02  7.0252E+01  1.8314E+00
  5.9661E+01  2.6808E-02  7.0887E+01  1.9473E+00
  5.9827E+01  2.7503E-02  7.1295E+01  1.9872E+00
  5.9993E+01  2.7572E-02  7.1465E+01  1.9751E+00
  6.0159E+01  2.7324E-02  7.1435E+01  1.8990E+00
  6.0325E+01  2.6997E-02  7.1305E+01  1.7559E+00
  6.0491E+01  2.6727E-02  7.1123E+01  1.6209E+00
  6.0648E+01  2.6709E-02  7.0862E+01  1.5959E+00
  6.0805E+01  2.6784E-02  7.0473E+01  1.6604E+00
  6.0963E+01  2.6856E-02  6.9940E+01  1.7264E+00
  6.1120E+01  2.7021E-02  6.9285E+01  1.7064E+00
  6.1277E+01  2.7174E-02  6.8557E+01  1.6131E+00
  6.1434E+01  2.6828E-02  6.7775E+01  1.4757E+00
  6.1592E+01  2.6076E-02  6.6963E+01  1.2525E+00
  6.1749E+01  2.5634E-02  6.6149E+01  9.6056E-01
  6.1906E+01  2.5689E-02  6.5311E+01  7.0109E-01
  6.2063E+01  2.5684E-02  6.4411E+01  4.9809E-01
