# CREATED BY GENE DIAGNOSTICS TOOL on Tue Sep 29 17:24:50 2020
# diag: nrgsummary, run(s): 0014-0015, time window: 0-93.212002(1 steps), species: electrons
# original data path: /home/stirkas/Workspace/GENE/genecode/Archives/ImpurityRuns/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  8.8134E+00  9.6668E+00  8.0642E+00  1.4439E-03
  8.8454E+00  9.5889E+00  7.9418E+00  4.1690E-04
  8.8774E+00  9.5375E+00  7.9046E+00 -1.1920E-04
  8.9093E+00  9.5313E+00  7.9576E+00  6.3000E-05
  8.9413E+00  9.5391E+00  8.0168E+00  3.0770E-04
  8.9733E+00  9.5350E+00  8.0353E+00  3.3180E-04
  9.0053E+00  9.5319E+00  8.0524E+00  5.0690E-04
  9.0372E+00  9.5349E+00  8.0913E+00  8.3900E-04
  9.0692E+00  9.5267E+00  8.1250E+00  1.1778E-03
  9.1012E+00  9.5114E+00  8.1581E+00  1.5718E-03
  9.1331E+00  9.5131E+00  8.2253E+00  1.8324E-03
  9.1651E+00  9.5204E+00  8.2842E+00  1.8825E-03
  9.1971E+00  9.4943E+00  8.2491E+00  1.8738E-03
  9.2291E+00  9.4428E+00  8.1525E+00  1.8051E-03
  9.2610E+00  9.4108E+00  8.0958E+00  1.7909E-03
  9.2930E+00  9.4088E+00  8.0973E+00  1.9593E-03
  9.3250E+00  9.4174E+00  8.1164E+00  2.3141E-03
  9.3569E+00  9.4259E+00  8.1222E+00  2.6491E-03
  9.3889E+00  9.4324E+00  8.1073E+00  2.8228E-03
  9.4209E+00  9.4578E+00  8.1065E+00  3.2899E-03
  9.4529E+00  9.5327E+00  8.1665E+00  4.1796E-03
  9.4848E+00  9.6379E+00  8.2617E+00  4.7457E-03
  9.5168E+00  9.7181E+00  8.3222E+00  4.6406E-03
  9.5488E+00  9.7521E+00  8.3324E+00  4.1576E-03
  9.5807E+00  9.7781E+00  8.3665E+00  3.4324E-03
  9.6127E+00  9.8447E+00  8.4846E+00  3.1209E-03
  9.6447E+00  9.9199E+00  8.5940E+00  3.5422E-03
  9.6767E+00  9.9225E+00  8.5579E+00  4.0914E-03
  9.7086E+00  9.8782E+00  8.4355E+00  4.7037E-03
  9.7406E+00  9.8768E+00  8.3780E+00  5.0699E-03
  9.7726E+00  9.9375E+00  8.4222E+00  4.9856E-03
  9.8045E+00  1.0020E+01  8.5034E+00  4.8969E-03
  9.8365E+00  1.0092E+01  8.5613E+00  4.7163E-03
  9.8685E+00  1.0177E+01  8.6279E+00  4.2534E-03
  9.9005E+00  1.0332E+01  8.8021E+00  3.5793E-03
  9.9324E+00  1.0562E+01  9.0944E+00  3.0367E-03
  9.9644E+00  1.0785E+01  9.3775E+00  2.9505E-03
  9.9964E+00  1.0911E+01  9.5086E+00  3.4417E-03
  1.0028E+01  1.0927E+01  9.4624E+00  4.4913E-03
  1.0060E+01  1.0893E+01  9.3280E+00  5.0900E-03
  1.0092E+01  1.0876E+01  9.2341E+00  4.8193E-03
  1.0124E+01  1.0916E+01  9.2656E+00  4.4506E-03
  1.0156E+01  1.1014E+01  9.4143E+00  4.2439E-03
  1.0188E+01  1.1141E+01  9.6078E+00  4.3366E-03
  1.0220E+01  1.1255E+01  9.7557E+00  4.7985E-03
  1.0252E+01  1.1336E+01  9.8165E+00  5.2040E-03
  1.0284E+01  1.1385E+01  9.8042E+00  5.0705E-03
  1.0316E+01  1.1407E+01  9.7526E+00  4.0937E-03
  1.0348E+01  1.1435E+01  9.7168E+00  2.8715E-03
  1.0380E+01  1.1500E+01  9.7537E+00  2.1948E-03
  1.0412E+01  1.1600E+01  9.8587E+00  2.1178E-03
  1.0444E+01  1.1706E+01  9.9798E+00  2.4674E-03
  1.0476E+01  1.1786E+01  1.0061E+01  2.8017E-03
  1.0508E+01  1.1832E+01  1.0081E+01  2.5733E-03
  1.0540E+01  1.1874E+01  1.0092E+01  2.1576E-03
  1.0572E+01  1.1978E+01  1.0205E+01  2.0054E-03
  1.0604E+01  1.2175E+01  1.0463E+01  1.9127E-03
  1.0636E+01  1.2408E+01  1.0767E+01  1.8710E-03
  1.0668E+01  1.2581E+01  1.0956E+01  1.8796E-03
  1.0700E+01  1.2636E+01  1.0948E+01  1.4815E-03
  1.0732E+01  1.2607E+01  1.0821E+01  6.5920E-04
  1.0764E+01  1.2595E+01  1.0742E+01  1.0970E-04
  1.0796E+01  1.2662E+01  1.0786E+01  1.8380E-04
  1.0828E+01  1.2769E+01  1.0875E+01  5.7554E-04
  1.0860E+01  1.2837E+01  1.0894E+01  1.2547E-03
  1.0892E+01  1.2849E+01  1.0845E+01  2.0566E-03
  1.0924E+01  1.2856E+01  1.0820E+01  2.1559E-03
  1.0956E+01  1.2893E+01  1.0864E+01  1.2310E-03
  1.0987E+01  1.2956E+01  1.0954E+01 -6.1000E-05
  1.1019E+01  1.3053E+01  1.1096E+01 -1.0853E-03
  1.1051E+01  1.3184E+01  1.1280E+01 -1.5387E-03
  1.1083E+01  1.3309E+01  1.1448E+01 -1.4624E-03
  1.1115E+01  1.3389E+01  1.1549E+01 -1.2798E-03
  1.1147E+01  1.3416E+01  1.1572E+01 -1.0767E-03
  1.1179E+01  1.3412E+01  1.1534E+01 -7.2820E-04
  1.1211E+01  1.3427E+01  1.1517E+01 -4.1200E-04
  1.1243E+01  1.3498E+01  1.1593E+01 -3.0740E-04
  1.1275E+01  1.3601E+01  1.1726E+01 -3.0620E-04
  1.1307E+01  1.3664E+01  1.1790E+01 -2.3460E-04
  1.1339E+01  1.3659E+01  1.1736E+01 -1.1030E-04
  1.1371E+01  1.3621E+01  1.1627E+01 -2.5930E-04
  1.1403E+01  1.3601E+01  1.1542E+01 -6.9350E-04
  1.1435E+01  1.3627E+01  1.1539E+01 -1.1140E-03
  1.1467E+01  1.3695E+01  1.1605E+01 -1.5079E-03
  1.1499E+01  1.3778E+01  1.1681E+01 -1.7894E-03
  1.1531E+01  1.3877E+01  1.1759E+01 -1.9362E-03
  1.1563E+01  1.4013E+01  1.1879E+01 -2.1351E-03
  1.1595E+01  1.4178E+01  1.2048E+01 -2.1988E-03
  1.1627E+01  1.4307E+01  1.2182E+01 -2.1201E-03
  1.1659E+01  1.4372E+01  1.2237E+01 -2.0861E-03
  1.1691E+01  1.4414E+01  1.2281E+01 -2.1166E-03
  1.1723E+01  1.4439E+01  1.2316E+01 -2.0877E-03
  1.1755E+01  1.4409E+01  1.2273E+01 -1.8109E-03
  1.1787E+01  1.4322E+01  1.2144E+01 -1.4320E-03
  1.1819E+01  1.4222E+01  1.2002E+01 -1.1307E-03
  1.1851E+01  1.4183E+01  1.1958E+01 -1.4689E-03
  1.1883E+01  1.4258E+01  1.2105E+01 -2.6655E-03
  1.1915E+01  1.4436E+01  1.2428E+01 -3.5573E-03
  1.1947E+01  1.4626E+01  1.2753E+01 -3.3643E-03
  1.1979E+01  1.4699E+01  1.2845E+01 -2.1909E-03
  1.2011E+01  1.4597E+01  1.2614E+01 -4.2110E-04
  1.2043E+01  1.4415E+01  1.2252E+01  1.0123E-03
  1.2075E+01  1.4294E+01  1.2028E+01  2.0228E-03
  1.2106E+01  1.4301E+01  1.2061E+01  2.6163E-03
  1.2138E+01  1.4388E+01  1.2265E+01  2.2969E-03
  1.2170E+01  1.4451E+01  1.2432E+01  1.4968E-03
  1.2202E+01  1.4453E+01  1.2468E+01  6.5600E-04
  1.2234E+01  1.4434E+01  1.2442E+01  4.3700E-05
  1.2266E+01  1.4403E+01  1.2395E+01  3.4630E-04
  1.2298E+01  1.4350E+01  1.2335E+01  1.5192E-03
  1.2330E+01  1.4294E+01  1.2303E+01  2.2949E-03
  1.2362E+01  1.4273E+01  1.2357E+01  2.2667E-03
  1.2394E+01  1.4301E+01  1.2491E+01  2.4270E-03
  1.2426E+01  1.4364E+01  1.2633E+01  2.9180E-03
  1.2458E+01  1.4413E+01  1.2707E+01  2.9436E-03
  1.2490E+01  1.4413E+01  1.2685E+01  2.2905E-03
  1.2522E+01  1.4337E+01  1.2539E+01  1.6394E-03
  1.2554E+01  1.4130E+01  1.2189E+01  1.3094E-03
  1.2586E+01  1.3828E+01  1.1725E+01  5.2040E-04
  1.2618E+01  1.3609E+01  1.1440E+01 -6.5790E-04
  1.2650E+01  1.3621E+01  1.1551E+01 -1.3437E-03
  1.2682E+01  1.3826E+01  1.1960E+01 -1.1081E-03
  1.2714E+01  1.4040E+01  1.2340E+01 -3.1970E-04
  1.2746E+01  1.4091E+01  1.2416E+01  3.8660E-04
  1.2778E+01  1.3948E+01  1.2156E+01  9.5390E-04
  1.2810E+01  1.3765E+01  1.1836E+01  1.1484E-03
  1.2842E+01  1.3697E+01  1.1716E+01  4.3680E-04
  1.2874E+01  1.3705E+01  1.1742E+01 -6.9980E-04
  1.2906E+01  1.3659E+01  1.1700E+01 -1.3439E-03
  1.2938E+01  1.3528E+01  1.1534E+01 -8.9210E-04
  1.2970E+01  1.3406E+01  1.1391E+01  3.8870E-04
  1.3002E+01  1.3340E+01  1.1326E+01  1.2116E-03
